ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
12448,AMST,3180,102,Discussion,0,To Be Announced,fr 9:00am - 9:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Asian American Studies,,Open,1,15,0,"An interdisciplinary introduction to the culture and history of Asians and Pacific Islanders in America. Examines ethnic communities such as Chinese, Japanese, Filipino, Korean, Asian Indian, and Native Hawaiian, through themes such as immigration, labor, cultural production, war, assimilation, and politics. Texts are drawn from genres such as legal cases, short fiction, musicals, documentaries, visual art, and drama.",Cultures & Societies of the World$Historical Perspectives,
12449,AMST,3180,103,Discussion,0,To Be Announced,fr 11:00am - 11:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Asian American Studies,,Open,0,15,0,"An interdisciplinary introduction to the culture and history of Asians and Pacific Islanders in America. Examines ethnic communities such as Chinese, Japanese, Filipino, Korean, Asian Indian, and Native Hawaiian, through themes such as immigration, labor, cultural production, war, assimilation, and politics. Texts are drawn from genres such as legal cases, short fiction, musicals, documentaries, visual art, and drama.",Cultures & Societies of the World$Historical Perspectives,
12450,AMST,3180,104,Discussion,0,To Be Announced,fr 10:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Asian American Studies,,Open,1,15,0,"An interdisciplinary introduction to the culture and history of Asians and Pacific Islanders in America. Examines ethnic communities such as Chinese, Japanese, Filipino, Korean, Asian Indian, and Native Hawaiian, through themes such as immigration, labor, cultural production, war, assimilation, and politics. Texts are drawn from genres such as legal cases, short fiction, musicals, documentaries, visual art, and drama.",Cultures & Societies of the World$Historical Perspectives,
19881,AMST,3280,001,SEM,3,Kasey Jernigan,mowe 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Introduction to Native American Studies: (Mis)Representations,,Open,1,15,0,"An intro to the broad field of Native Studies, this class focuses on themes of representation and erasure. We read Indigenous scholars and draw from current events, pop culture, and historical narrative to explore complex relationships between historical and contemporary issues that Indigenous peoples face in the US. We examine the foundations of Native representations and their connections to critical issues in Native communities.",Cultures & Societies of the World,
20249,AMST,3326,001,Lecture,3,Anneleise Azua,tuth 9:30am - 10:45am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Latinx and Indigenous Environmentalisms,,Open,1,30,0,"This course examines the relationship between Latinx and Indigenous communities and the environment from a sociocultural, anthropological and historical perspective.Texts encompass the fields of history, anthropology, sociology, environmental studies, and often require thinking and analysis that questions understandings of land, development, race, science, health, and wellness on a state, local, and international level.",Cultures & Societies of the World$Historical Perspectives,
20965,AMST,3428,001,SEM,3,Fiona Ngo,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,"Race, Gender, Music",,Open,4,18,0,"This class explores the political connections between race, gender, and music. The course considers questions of representation, the practice and politics of listening, the political and economic modes of production, and racial formation. In order to explore these topics, this version of the course is broken into three thematic sections: Sound, Score, and Structure. The course is taught intersectionally, meaning we will deal with issues of race, gender, sexuality, labor, and national identity. ","Artistic, Interpretive, & Philosophical Inquiry",
20960,AMST,3481,001,Lecture,3,Karl Miller,mowe 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,US Popular Music,,Open,6,24,0,"This course offers a fast-paced history of popular music in the United States since 1970.  Instead of following a chronological time-line of a half a century, the course is organized around the sounds and stories of seven major genres: rock, R&B, country, punk, hip hop, dance music, and pop.  We will pay particular attention to the shifting meanings of these genres over time, to how they change, collude, collide, and create continuity in both sound and community.  ","Artistic, Interpretive, & Philosophical Inquiry",
20129,AMST,3500,001,SEM,3,Cole Rizki,mowe 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Topics in American Studies,Visual Cultures of Americas,Open,0,18,0,Topics vary according to instructor.,"Artistic, Interpretive, & Philosophical Inquiry",
19889,AMST,3559,002,Lecture,3,Fiona Ngo,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,New Course in American Studies,Queer Cultures,Open,1,18,0,New Course in the subject of American Studies,"Artistic, Interpretive, & Philosophical Inquiry",
19273,AMST,3630,001,Lecture,3,Sylvia Chong,mowe 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Vietnam War in Literature and Film,,Open,2,40,0,"In the US, Vietnam signifies not a country but a lasting syndrome that haunts American politics and society, from foreign policy to popular culture. But what of the millions of Southeast Asian refugees the War created? What are the lasting legacies of the Vietnam War for Southeast Asian diasporic communities? We will examine literature and film (fictional and documentary) made by and about Americans, Vietnamese, Cambodians, Laotians, and Hmong.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
19274,AMST,3740,001,Lecture,3,Jack Hamilton,mowe 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Cultures of Hip-Hop,,Open,5,60,0,"This course explores the origins and impacts of American hip-hop as a cultural form in the last forty years, and maps the ways that a local subculture born of an urban underclass has risen to become arguably the dominant form of 21st-century global popular culture. While primarily focused on music, we will also explore how forms such as dance, visual art, film, and literature have influenced and been influenced by hip-hop style and culture.",,
20924,AMST,3750,001,SEM,3,Lisa Goff,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Placed and Displaced in America,,Open,3,25,0,"Iconic American sites such as Monticello, Walden Pond, and our network of national parks have inspired generations of Americans. But displacement is just as much a part of our national identity. In this class we will analyze fiction, journalism, film, paintings, photographs and other elements of visual culture that document the stories of Indigenous dispossession, housing discrimination, Japanese internment, redlining, gentrification, and homelessness. ","Artistic, Interpretive, & Philosophical Inquiry",
19275,AMST,3790,001,SEM,3,Lisa Goff,tuth 5:00pm - 6:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Moving On: Migration in/to the US,,Open,2,25,0,"This class examines the history of voluntary, coerced, and forced migration in the U.S., tracing the paths of migrating groups and their impact on urban, suburban, and rural landscapes. We'll dig for cultural clues to changing attitudes about migration over time. Photographs, videos, books, movies, government records, poems, podcasts, paintings, comic strips, museums, manifestos: you name it, we'll analyze it for this class.",Historical Perspectives,
20137,AMST,4500,001,SEM,3,Cole Rizki,mowe 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Fourth-Year Seminar in American Studies,"New Directions, Am. Studies",Open,1,18,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary.",Cultures & Societies of the World,
20138,AMST,4559,001,Lecture,3,Lisa Cacho,tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,New Course in American Studies,The Politics of US Citizenship,Open,5,18,0,New Course in the subject of American Studies.,Historical Perspectives,
14323,AMST,4893,001,IND,3,Sylvia Chong,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study in Asian Pacific American Studies,,Open,0,30,0,"An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director. ",,
14324,AMST,4993,001,IND,1 - 3,Lawrie Balfour,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director. Prerequisite: AMST 3001, 3002, Instructor Consent.",,
14361,AMST,4993,002,IND,1 - 3,Lisa Cacho,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director. Prerequisite: AMST 3001, 3002, Instructor Consent.",,
10919,AMST,4999,001,SEM,3,David Coyoca,th 4:00pm - 6:30pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Distinguished Majors Thesis Seminar,,Open,1,15,0,"This workshop is for American Studies majors who have been admitted to the DMP program. Students will discuss the progress of their own and each other's papers, with particular attention to the research and writing processes. At the instructor's discretion, students will also read key works in the field of American Studies. Prerequisites: admission to DMP.",,
21084,AMST,8001,001,SEM,3,Sandhya Shukla,mo 3:30pm - 6:00pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Approaches to American Studies,,Open,11,15,0,"This course introduces graduate students to the field of American Studies, the interdisciplinary study of US culture. Students will be exposed to a variety of influential theoretical and methodological interventions that have occurred over the field's history, and will also be introduced to some of the principal intellectual, political, and professional issues they will face while pursuing a career in the field.",,
