ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
11298,AMST,2001,105,Discussion,0,To Be Announced,We 7:00pm - 7:50pm,Wilson Hall 244,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11299,AMST,2001,106,Discussion,0,To Be Announced,Th 5:00pm - 5:50pm,Bryan Hall 328,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11670,AMST,2001,107,Discussion,0,To Be Announced,Th 6:00pm - 6:50pm,Bryan Hall 328,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11671,AMST,2001,108,Discussion,0,To Be Announced,Th 7:00pm - 7:50pm,Bryan Hall 328,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11099,AMST,2001,109,Discussion,0,To Be Announced,Th 8:00pm - 8:50pm,Wilson Hall 244,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11300,AMST,2001,110,Discussion,0,To Be Announced,Fr 11:00am - 11:50am,Wilson Hall 244,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11672,AMST,2001,111,Discussion,0,To Be Announced,Fr 12:00pm - 12:50pm,Bryan Hall 235,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
11673,AMST,2001,112,Discussion,0,To Be Announced,Fr 2:00pm - 2:50pm,Wilson Hall 244,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to American Studies,,Open,0,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture. Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13896,AMST,2130,001,SEM,3,Ruby Tapia,MoWe 3:30pm - 4:45pm,Clark Hall 102,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Narratives of Girlhood,,Open,0,30,0,"This course treats a range of contemporary English language literatures about girlhood. Our comparative analyses of texts will pay particular attention to their play with genre and their use of literary devices -- e.g., structure, voice, point of view, dialogue, temporality, language ¿ to render narratives about girlhood in contexts of (im)migration, loss, displacement, violence, revolution, war, and trauma.","Artistic, Interpretive, & Philosophical Inquiry",
19334,AMST,2130,002,SEM,3,Ruby Tapia,TuTh 12:30pm - 1:45pm,Bryan Hall 235,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Narratives of Girlhood,,Open,0,30,0,"This course treats a range of contemporary English language literatures about girlhood. Our comparative analyses of texts will pay particular attention to their play with genre and their use of literary devices -- e.g., structure, voice, point of view, dialogue, temporality, language ¿ to render narratives about girlhood in contexts of (im)migration, loss, displacement, violence, revolution, war, and trauma.","Artistic, Interpretive, & Philosophical Inquiry",
20037,AMST,2559,001,Lecture,3,Reynaldo Capucao,TuTh 9:30am - 10:45am,Bryan Hall 328,08/26/2025 - 12/09/2025,,,,,,,,,,,,,New Course in American Studies,Healthcare in Filipino/American History,Open,0,30,0,New Course in subject of American Studies.,,No Cost Course Materials
11417,AMST,3001,001,SEM,3,Lisa Cacho,TuTh 11:00am - 12:15pm,Wilson Hall 214,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Theories and Methods of American Studies,,Open,0,20,0,This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States. Prerequisites: American Studies Major,"Artistic, Interpretive, & Philosophical Inquiry",
19290,AMST,3001,002,SEM,3,Karl Miller,TuTh 3:30pm - 4:45pm,Bryan Hall 328,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Theories and Methods of American Studies,,Open,0,20,0,This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States. Prerequisites: American Studies Major,"Artistic, Interpretive, & Philosophical Inquiry",
19163,AMST,3200,001,Lecture,3,Lawrie Balfour,MoWe 12:00pm - 12:50pm,Nau Hall 211,08/26/2025 - 12/09/2025,,,,,,,,,,,,,African American Political Thought,,Open,0,60,0,"This course explores the critical and the constructive dimensions of African American political thought from slavery to the present. We will assess the claims that black Americans have made upon the polity, how they have defined themselves, and how they have sought to redefine key terms of political life such as citizenship, equality, freedom, and power.",,
19483,AMST,3326,001,Lecture,3,Anneleise Azua,TuTh 12:30pm - 1:45pm,New Cabell Hall 268,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Latinx and Indigenous Environmentalisms,,Open,0,24,0,"This course examines the relationship between Latinx and Indigenous communities and the environment from a sociocultural, anthropological and historical perspective.Texts encompass the fields of history, anthropology, sociology, environmental studies, and often require thinking and analysis that questions understandings of land, development, race, science, health, and wellness on a state, local, and international level.",Cultures & Societies of the World$Historical Perspectives,
19484,AMST,3472,001,SEM,3,Paul Dobryden,TuTh 12:30pm - 1:45pm,Gibson Hall 242,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Hollywood Exile: German Filmmakers Flee Fascism,,Open,0,30,0,"In the 1930s, many people employed in the German film industry whose lives were threatened by Nazism took refuge in Hollywood. This course examines the contributions exiled directors, writers, actors, and others made in genres ranging from comedy and melodrama to film noir. In addition to indicting fascism and reflecting on the trauma of forced migration these films often turned a critical eye on the U.S..",,No Cost Course Materials
20065,AMST,3500,001,SEM,3,"Marlon Ross, K. Ian Grandison",TuTh 12:30pm - 1:45pm,New Cabell Hall 042,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Topics in American Studies,Jim Crow America,Open,0,15,0,Topics vary according to instructor.,,
20421,AMST,3500,002,SEM,3,Marlon Ross,TuTh 9:30am - 10:45am,Astronomy Bldg 265,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Topics in American Studies,Multimedia Harlem Renaissance,Open,0,25,0,Topics vary according to instructor.,,
