ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,WaitlistLimit,Description,Disciplines,Cost
10425,ALAR,8995,001,STO,6,Bradley Cantrell,tuth 12:30pm - 5:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Thesis II,,Closed,2,2,0,0,Thesis II . Prerequisite: ALAR 8100 and permission of the chair.,,
10449,ALAR,8995,002,STO,6,"Matthew Jull, Sasson Rafailov",tuth 12:30pm - 5:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Thesis II,,Open,16,28,0,0,Thesis II . Prerequisite: ALAR 8100 and permission of the chair.,,
19755,ALAR,8995,003,STO,6,Cermetrius Bohannon,tuth 12:30pm - 5:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Thesis II,,Open,1,2,0,0,Thesis II . Prerequisite: ALAR 8100 and permission of the chair.,,
21505,ALAR,8995,004,STO,6,Brian Davis,tuth 12:30pm - 5:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Thesis II,,Closed,1,1,0,0,Thesis II . Prerequisite: ALAR 8100 and permission of the chair.,,
21506,ALAR,8995,005,STO,6,Leena Cho,tuth 12:30pm - 5:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Thesis II,,Closed,1,1,0,0,Thesis II . Prerequisite: ALAR 8100 and permission of the chair.,,
21507,ALAR,8995,006,STO,6,Erin Putalik,tuth 12:30pm - 5:00pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Thesis II,,Closed,1,1,0,0,Thesis II . Prerequisite: ALAR 8100 and permission of the chair.,,
19215,AMST,1050,001,Lecture,3,Kirt von Daacke,mowe 2:00pm - 3:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Slavery and Its Legacies,,Closed,20,20,0,0,"This course examines the history of slavery and its legacy at UVA and in the central Virginia region. The course aims to recover the experiences of enslaved individuals and their roles in building and maintaining the university, and to contextualize those experiences within Southern history.",Historical Perspectives$Social & Economic Systems,
14552,AMST,2500,001,Lecture,3,David Coyoca,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Major Works for American Studies,Commodify Race/Gender/Sexualty,Closed,25,20,0,199,Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives.,"Artistic, Interpretive, & Philosophical Inquiry",
21196,AMST,2559,100,Lecture,4,David Getsy,tuth 11:00am - 12:15pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,New Course in American Studies,Queer Histories of Art,Open,0,15,0,0,New Course in subject of American Studies.,"Artistic, Interpretive, & Philosophical Inquiry",
21204,AMST,2559,101,Discussion,0,Alex Del Dago,we 12:00pm - 12:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,New Course in American Studies,Queer Histories of Art,Open,0,5,0,0,New Course in subject of American Studies.,"Artistic, Interpretive, & Philosophical Inquiry",
21205,AMST,2559,102,Discussion,0,Alex Del Dago,we 1:00pm - 1:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,New Course in American Studies,Queer Histories of Art,Open,0,5,0,0,New Course in subject of American Studies.,"Artistic, Interpretive, & Philosophical Inquiry",
21206,AMST,2559,103,Discussion,0,Alex Del Dago,fr 10:00am - 10:50am,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,New Course in American Studies,Queer Histories of Art,Open,0,5,0,0,New Course in subject of American Studies.,"Artistic, Interpretive, & Philosophical Inquiry",
13038,AMST,2660,100,Lecture,3,Matthew Hedstrom,mowe 2:00pm - 2:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Open,293,300,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",No Cost Course Materials
13039,AMST,2660,101,Discussion,0,Maria Trivino,th 5:00pm - 5:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13040,AMST,2660,102,Discussion,0,Nicholas Shrum,th 6:00pm - 6:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Open,19,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13041,AMST,2660,103,Discussion,0,Nicholas Shrum,th 7:00pm - 7:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13187,AMST,2660,104,Discussion,0,Maria Trivino,th 6:00pm - 6:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13188,AMST,2660,105,Discussion,0,Maria Trivino,th 7:00pm - 7:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Open,18,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13042,AMST,2660,106,Discussion,0,Joshua Parks,we 7:00pm - 7:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13043,AMST,2660,107,Discussion,0,Nicholas Shrum,fr 12:00pm - 12:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13044,AMST,2660,108,Discussion,0,Nicholas Shrum,fr 1:00pm - 1:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13045,AMST,2660,109,Discussion,0,Nicholas Shrum,fr 2:00pm - 2:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13046,AMST,2660,110,Discussion,0,Joshua Parks,we 8:00pm - 8:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
13047,AMST,2660,111,Discussion,0,Joshua Parks,we 6:00pm - 6:50pm,***,01/13/2025 - 04/29/2025,,,,,,,,,,,,,Spiritual But Not Religious: Spirituality in America,,Closed,20,20,0,0,"What does ""spiritual but not religious"" mean, and why has it become such a pervasive self-description in contemporary America? This interdisciplinary course surveys spirituality in America, with a particular eye for the relationship between spirituality and formal religion, on the one hand, and secular modes of understanding the self, such as psychology, on the other.","Artistic, Interpretive, & Philosophical Inquiry$Historical Perspectives",
