ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
10869,ASTR,1250,001,Lecture,3,Noshin Yesmin,motuwethfr 10:30am - 12:45pm,TBA,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Alien Worlds,,Open,1,35,0,"Alien worlds orbiting other stars were the subject of speculation going back to ancient times, and were first detected in the 1990s. Today, thousands of extrasolar planets are known and show a remarkable diversity compared to our own solar system. This introductory astronomy course for non-science majors discusses the known exoplanets: how they are discovered, their orbits, physical properties, formation, evolution and fate.","Chemical, Mathematical, and Physical Universe$Science & Society",
12008,ASTR,1280,001,Lecture,3,Amanda Alvarado,motuwethfr 1:00pm - 3:15pm,TBA,07/14/2025 - 08/07/2025,,,,,,,,,,,,,The Origins of Almost Everything,,Open,2,35,0,"From ancient Babylon to modern cosmology, nearly every culture on Earth has stories and myths of creation. It is a universal human desire to understand from where we came. In this introductory astronomy class for non-science majors, students will explore the origins of the Universe, structure and galaxies, stars, planets and life. The course will use the content to illustrate the nature of science and scientific inquiry.","Chemical, Mathematical, and Physical Universe$Science & Society",
10789,ASTR,9999,001,IND,1 - 12,Richard Bradley,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10790,ASTR,9999,002,IND,1 - 12,Crystal Brogan,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10791,ASTR,9999,003,IND,1 - 12,Ilse Cleeves,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10792,ASTR,9999,004,IND,1 - 12,Shane Davis,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10793,ASTR,9999,005,IND,1 - 12,Aaron Evans,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10794,ASTR,9999,006,IND,1 - 12,Kelsey Johnson,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10795,ASTR,9999,007,IND,1 - 12,Nitya Kallivayalil,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10796,ASTR,9999,008,IND,1 - 12,Zhi-Yun Li,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10797,ASTR,9999,009,IND,1 - 12,Jeffrey Mangum,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10798,ASTR,9999,010,IND,1 - 12,Adele Plunkett,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10799,ASTR,9999,011,IND,1 - 12,Scott Ransom,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10800,ASTR,9999,012,IND,1 - 12,Craig Sarazin,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10801,ASTR,9999,013,IND,1 - 12,Loreto Barcos-Munoz,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10802,ASTR,9999,014,IND,1 - 12,Roger Chevalier,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10803,ASTR,9999,015,IND,1 - 12,Bradley Johnson,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10804,ASTR,9999,016,IND,1 - 12,Steven Majewski,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10805,ASTR,9999,017,IND,1 - 12,Jonathan Tan,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10806,ASTR,9999,018,IND,1 - 12,Anthony Remijan,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10808,ASTR,9999,019,IND,1 - 12,Eric Murphy,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10809,ASTR,9999,020,IND,1 - 12,John Tobin,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10953,ASTR,9999,021,IND,1 - 12,Paul Torrey,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
10957,ASTR,9999,022,IND,1 - 12,Maryam Modjaz,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11082,ASTR,9999,023,IND,1 - 12,George Privon,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11083,ASTR,9999,024,IND,1 - 12,Phil Arras,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,5,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11636,BIMS,8195,001,IND,3,Gordon Laurie,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Biotech Industrial Externship,,Open,0,30,0,"A two to three month training experience at a biotechnology or pharmaceutical company. BTP or non-BTP students contribute to host company research projects, offer ideas and interact with company officials. Student performance is graded by the hosting company official using a standardized form (http://www.surveygizmo.com/s3/1742633/UVa-Biotech-Externship-Evaluation). Externship occurs within 2 years of entering the BTP.",,
11754,BIMS,8993,001,IND,1 - 12,James Casanova,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11755,BIMS,8993,002,IND,1 - 12,Ani Manichaikul,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11756,BIMS,8993,003,IND,1 - 12,ANNA CLIFFE,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11757,BIMS,8993,004,IND,1 - 12,Zygmunt Derewenda,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11758,BIMS,8993,005,IND,1 - 12,Marty Mayo,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11759,BIMS,8993,006,IND,1 - 12,Tian Zhang,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11760,BIMS,8993,007,IND,1 - 12,Zhiyi Zuo,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11637,BIMS,8993,008,IND,1 - 12,Sepideh Dolatshahi,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11761,BIMS,8993,009,IND,1 - 12,Ira Schulman,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11767,BIMS,8993,010,IND,1 - 12,Lulu Jiang,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11768,BIMS,8993,011,IND,1 - 12,Lily Cheng,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
11769,BIMS,8993,012,IND,1 - 12,Nathan Sheffield,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-topical Research: Visiting Research Graduate Traineeship Program,,Open,0,30,0,This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students.,,
